A1,38.28434524278795
A2,48.85540294159525
A3,70.46485399965513
A4,70.45178443472066
A5,76.94441516955119
A6,70.45277934880431
A7,72.89447022766144
A8,68.0259048407417
A9,71.48664613324587
A10,69.4910346851109
A11,30.18427063649686
A12,70.4639856930268
A13,65.26008154052438
A14,63.90158904744226
A15,70.91186527599956
A16,65.2594784638889
A17,65.47464067746186
A18,61.14288493722419
A19,64.80590079461363
A20,66.64066651632874
A21,69.79485009865314
A22,66.61092241520325
A23,54.89206115631655
A24,55.38524630466454
A25,58.37317863745606
A26,65.81797681583299
A27,60.70647411839732
A28,61.57239044393755
A29,57.58131329145359
A30,69.37532044441352
A31,82.11289073739238
A32,56.34099278588717
A33,59.36936287323658
A34,57.812457098710844
A35,56.89054512518797
A36,117.90535928887718
A37,117.90535928887718
A38,117.90535928887718
A39,75.65940287212167
A40,60.18179984914783
A41,58.67127516568637
A42,68.69928193994512
A43,60.47631662640583
A44,53.500082934884155
A45,64.20537440474371
A46,71.90294595468285
n90,56.97056931060091
1,68.49999999999957
2,68.49999999999957
3,87.49999999999935
4,57.63876026759907
5,56.253211099659985
6,57.58880055371068
7,111.49999999999598
8,109.49999999999594
9,136.49999999999588
10,148.49999999999582
11,153.4999999999958
12,160.49999999999574
13,167.49999999999568
14,107.30830525810825
15,110.30830528081437
16,107.3083052581008
17,70.38033903065032
18,72.3121684132887
19,68.76915366103447
20,83.3083052498612
21,83.30830525252458
22,96.49999999999822
23,64.01628170394032
24,63.01628170391615
25,107.49999999999798
26,98.49999999999757
27,78.76161014464853
28,55.993490884566036
29,59.34167293252835
30,62.270305627339084
31,70.3069188210837
32,72.67607574310203
33,57.499349005739354
34,56.3965914678575
35,77.4276295624084
36,60.780679731911285
37,69.46439257758527
38,70.77983292023296
39,65.24419145926169
40,70.30830524356405
41,89.8337616963417
42,62.75860254239307
43,67.75428193994517
44,62.45662052243175
45,119.49999999999595
46,95.65898250496679
47,59.5157395585435
48,64.3532300395883
49,59.07214232374905
50,59.54946421669643
51,71.72459466826463
52,59.345014134862126
53,60.63815547118302
54,62.878145839621006
55,67.27890227056872
56,107.30830525811663
57,110.30830525811672
58,55.85346048323605
59,55.420275549173724
60,57.51764292317038
61,57.17056727340671
62,60.518931218560326
63,67.78067973329476
64,82.47579288024951
65,71.11590183305427
66,70.57389172082515
67,68.35735598795598
68,70.13413863324585
69,72.74542328508362
70,73.49610988031606
71,70.18498291166966
72,64.32796060674599
73,65.27239770869015
74,65.18502774453326
75,62.06181361579565
76,63.027332400006465
77,66.79326330204303
78,68.01628170404597
79,65.01628170408445
80,65.14865296909583
81,64.5230176188708
82,56.31849267874434
83,61.74800173016116
84,56.93825268686972
85,39.999999995305885
86,49.99999999611322
87,29.99999999799686
88,77.99999999442376
89,69.46178443472071
embalse,0.0
